N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
118, 87, 205, Fr, -1244.512, 237.486, 1587800.941, 237.486, 0
117, 88, 205, Ra, 5763, 205, 1580011, 205, 1
126, 80, 206, Hg, -20959.849, 20.612, 1621064.075, 20.614, 0
125, 81, 206, Tl, -22267.062, 2.969, 1621588.935, 2.982, 0
124, 82, 206, Pb, -23800.598, 2.908, 1622340.117, 2.921, 0
123, 83, 206, Bi, -20043.090, 8.214, 1617800.256, 8.219, 0
122, 84, 206, Po, -18196.508, 9.940, 1615171.320, 9.944, 0
121, 85, 206, At, -12482.724, 51.302, 1608675.183, 51.303, 0
120, 86, 206, Rn, -9166, 93, 1604576, 93, 1
119, 87, 206, Fr, -1409.457, 180.146, 1596037.209, 180.146, 0
118, 88, 206, Ra, 4158.015, 84.312, 1589687.384, 84.312, 0
127, 80, 207, Hg, -16229.395, 150.114, 1624404.944, 150.114, 0
126, 81, 207, Tl, -21044.395, 5.840, 1628437.590, 5.847, 0
125, 82, 207, Pb, -22467.068, 2.908, 1629077.910, 2.921, 0
124, 83, 207, Bi, -20068.833, 3.581, 1625897.322, 3.592, 0
123, 84, 207, Po, -17159.768, 6.993, 1622205.903, 6.999, 0
122, 85, 207, At, -13249.698, 21.111, 1617513.480, 21.113, 0
121, 86, 207, Rn, -8637.905, 65.709, 1612119.333, 65.709, 0
120, 87, 207, Fr, -2925.464, 115.500, 1605624.539, 115.500, 0
119, 88, 207, Ra, 4821.978, 593.677, 1597094.744, 593.677, 0
118, 89, 207, Ac, 11615.499, 234.399, 1589518.869, 234.399, 0
128, 80, 208, Hg, -13097, 298, 1629344, 298, 1
127, 81, 208, Tl, -16762.555, 2.931, 1632227.074, 2.944, 0
126, 82, 208, Pb, -21763.563, 2.909, 1636445.728, 2.921, 0
125, 83, 208, Bi, -18884.455, 3.521, 1632784.267, 3.532, 0
124, 84, 208, Po, -17483.154, 3.208, 1630600.612, 3.220, 0
123, 85, 208, At, -12498.312, 25.831, 1624833.416, 25.833, 0
122, 86, 208, Rn, -9658.440, 13.500, 1621211.191, 13.503, 0
121, 87, 208, Fr, -2669.802, 78.212, 1613440.200, 78.212, 0
120, 88, 208, Ra, 1654, 140, 1608334, 140, 1
119, 89, 208, Ac, 11283.138, 1232.422, 1597922.554, 1232.422, 0
128, 81, 209, Tl, -13647.200, 9.715, 1637183.042, 9.720, 0
127, 82, 209, Pb, -17628.707, 3.173, 1640382.195, 3.186, 0
126, 83, 209, Bi, -18272.891, 2.992, 1640244.025, 3.005, 0
125, 84, 209, Po, -16379.586, 3.231, 1637568.367, 3.243, 0
124, 85, 209, At, -12893.106, 7.920, 1633299.534, 7.925, 0
123, 86, 209, Rn, -8964.106, 29.372, 1628588.181, 29.373, 0
122, 87, 209, Fr, -3804.760, 31.194, 1622646.481, 31.196, 0
121, 88, 209, Ra, 1811, 125, 1616249, 125, 1
120, 89, 209, Ac, 8913.219, 242.692, 1608363.795, 242.693, 0
129, 81, 210, Tl, -9253.857, 11.465, 1640861.021, 11.469, 0
128, 82, 210, Pb, -14742.634, 3.025, 1645567.444, 3.038, 0
127, 83, 210, Bi, -14806.147, 2.990, 1644848.605, 3.003, 0
126, 84, 210, Po, -15968.230, 2.909, 1645228.334, 2.922, 0
125, 85, 210, At, -11987.107, 8.273, 1640464.858, 8.277, 0
124, 86, 210, Rn, -9613.145, 10.172, 1637308.542, 10.176, 0
123, 87, 210, Fr, -3354.936, 21.660, 1630267.980, 21.662, 0
122, 88, 210, Ra, 416, 93, 1625715, 93, 1
121, 89, 210, Ac, 8622.654, 186.956, 1616725.683, 186.956, 0
120, 90, 210, Th, 14635.523, 86.075, 1609930.461, 86.075, 0
129, 82, 211, Pb, -10496.563, 2.959, 1649392.697, 2.973, 0
128, 83, 211, Bi, -11868.965, 5.842, 1649982.745, 5.849, 0
127, 84, 211, Po, -12447.675, 2.953, 1649779.101, 2.966, 0
126, 85, 211, At, -11661.552, 3.811, 1648210.626, 3.822, 0
125, 86, 211, Rn, -8769.633, 7.140, 1644536.353, 7.146, 0
124, 87, 211, Fr, -4164.400, 20.719, 1639148.767, 20.721, 0
123, 88, 211, Ra, 832.752, 65.906, 1633369.261, 65.907, 0
122, 89, 211, Ac, 7124.247, 125.858, 1626295.412, 125.858, 0
121, 90, 211, Th, 15189.789, 595.779, 1617447.518, 595.779, 0
130, 82, 212, Pb, -7556.749, 2.688, 1654524.205, 2.704, 0
129, 83, 212, Bi, -8130.505, 2.930, 1654315.608, 2.944, 0
128, 84, 212, Po, -10384.522, 2.909, 1655787.271, 2.922, 0
127, 85, 212, At, -8630.610, 4.069, 1653251.006, 4.079, 0
126, 86, 212, Rn, -8673.233, 4.143, 1652511.276, 4.153, 0
125, 87, 212, Fr, -3544.346, 25.771, 1646600.035, 25.773, 0
124, 88, 212, Ra, -201.676, 13.616, 1642475.011, 13.619, 0
123, 89, 212, Ac, 7276.309, 92.828, 1634214.673, 92.829, 0
122, 90, 212, Th, 12032, 140, 1628677, 140, 1
131, 82, 213, Pb, -3260, 100, 1658299, 100, 1
130, 83, 213, Bi, -5239.806, 7.550, 1659496.231, 7.555, 0
129, 84, 213, Po, -6667.147, 4.031, 1660141.219, 4.041, 0
128, 85, 213, At, -6593.906, 5.575, 1659285.624, 5.582, 0
127, 86, 213, Rn, -5711.591, 7.140, 1657620.956, 7.145, 0
126, 87, 213, Fr, -3563.108, 8.116, 1654690.120, 8.121, 0
125, 88, 213, Ra, 322.155, 29.584, 1650022.504, 29.585, 0
124, 89, 213, Ac, 6123.351, 58.933, 1643438.954, 58.934, 0
123, 90, 213, Th, 12074, 134, 1636706, 134, 1
122, 91, 213, Pa, 19732.030, 247.789, 1628265.569, 247.790, 0
132, 82, 214, Pb, -188.025, 2.533, 1663298.127, 2.550, 0
131, 83, 214, Bi, -1212.186, 11.426, 1663539.935, 11.430, 0
130, 84, 214, Po, -4484.259, 3.025, 1666029.654, 3.039, 0
129, 85, 214, At, -3393.980, 5.055, 1664157.022, 5.063, 0
128, 86, 214, Rn, -4334.917, 9.568, 1664315.605, 9.572, 0
127, 87, 214, Fr, -973.653, 9.152, 1660171.988, 9.157, 0
126, 88, 214, Ra, 84.898, 10.792, 1658331.084, 10.795, 0
125, 89, 214, Ac, 6420.855, 54.490, 1651212.774, 54.491, 0
124, 90, 214, Th, 10666, 94, 1646185, 94, 1
123, 91, 214, Pa, 19318.465, 193.527, 1636750.456, 193.527, 0
132, 83, 215, Bi, 1706.821, 96.112, 1668692.250, 96.113, 0
131, 84, 215, Po, -545.288, 2.854, 1670162.006, 2.869, 0
130, 85, 215, At, -1265.672, 7.123, 1670100.036, 7.129, 0
129, 86, 215, Rn, -1183.747, 8.124, 1669235.758, 8.129, 0
128, 87, 215, Fr, 303.694, 7.550, 1666965.964, 7.556, 0
127, 88, 215, Ra, 2518.941, 7.998, 1663968.363, 8.003, 0
126, 89, 215, Ac, 6008.911, 54.123, 1659696.040, 54.123, 0
125, 90, 215, Th, 10923.253, 66.213, 1653999.345, 66.213, 0
124, 91, 215, Pa, 17789.308, 135.426, 1646350.936, 135.427, 0
133, 83, 216, Bi, 5775, 100, 1672696, 100, 1
132, 84, 216, Po, 1774.680, 2.665, 1675913.361, 2.682, 0
131, 85, 216, At, 2243.818, 4.234, 1674661.869, 4.244, 0
130, 86, 216, Rn, 240.468, 7.770, 1675882.866, 7.775, 0
129, 87, 216, Fr, 2969.484, 12.886, 1672371.496, 12.889, 0
128, 88, 216, Ra, 3277.370, 9.144, 1671281.257, 9.148, 0
127, 89, 216, Ac, 8123.808, 27.030, 1665652.466, 27.031, 0
126, 90, 216, Th, 10293.904, 15.869, 1662700.016, 15.872, 0
125, 91, 216, Pa, 17800.520, 105.438, 1654411.046, 105.438, 0
133, 84, 217, Po, 5825, 100, 1679934, 100, 1
132, 85, 217, At, 4386.981, 7.541, 1680590.029, 7.547, 0
131, 86, 217, Rn, 3646.384, 4.955, 1680548.273, 4.964, 0
130, 87, 217, Fr, 4300.196, 7.052, 1679112.107, 7.058, 0
129, 88, 217, Ra, 5874.010, 9.565, 1676755.940, 9.569, 0
128, 89, 217, Ac, 8693.330, 13.026, 1673154.266, 13.029, 0
127, 90, 217, Th, 12171.056, 30.956, 1668894.187, 30.957, 0
126, 91, 217, Pa, 17035.691, 77.286, 1663247.198, 77.286, 0
134, 84, 218, Po, 8351.563, 2.532, 1685479.123, 2.549, 0
133, 85, 218, At, 8086.725, 11.813, 1684961.608, 11.817, 0
132, 86, 218, Rn, 5203.618, 3.474, 1687062.361, 3.486, 0
131, 87, 218, Fr, 7045.191, 5.450, 1684438.435, 5.458, 0
130, 88, 218, Ra, 6635.913, 11.491, 1684065.359, 11.495, 0
129, 89, 218, Ac, 10828.658, 50.831, 1679090.262, 50.832, 0
128, 90, 218, Th, 12358.822, 14.124, 1676777.744, 14.127, 0
127, 91, 218, Pa, 18637.242, 73.954, 1669716.971, 73.954, 0
126, 92, 218, U, 21878, 97, 1665694, 97, 1
134, 85, 219, At, 10522.600, 81.508, 1690597.056, 81.508, 0
133, 86, 219, Rn, 8825.747, 2.839, 1691511.556, 2.855, 0
132, 87, 219, Fr, 8607.788, 7.353, 1690947.161, 7.359, 0
131, 88, 219, Ra, 9379.013, 8.680, 1689393.582, 8.685, 0
130, 89, 219, Ac, 11555.105, 50.567, 1686435.137, 50.568, 0
129, 90, 219, Th, 14457.952, 50.636, 1682749.937, 50.636, 0
128, 91, 219, Pa, 18518.422, 73.684, 1677907.113, 73.684, 0
127, 92, 219, U, 23208.564, 82.971, 1672434.618, 82.971, 0
135, 85, 220, At, 14253, 112, 1694938, 112, 1
134, 86, 220, Rn, 10604.265, 2.665, 1697804.360, 2.681, 0
133, 87, 220, Fr, 11469.463, 4.623, 1696156.808, 4.632, 0
132, 88, 220, Ra, 10260.096, 10.319, 1696583.822, 10.323, 0
131, 89, 220, Ac, 13741.495, 51.634, 1692320.070, 51.635, 0
130, 90, 220, Th, 14655.310, 22.329, 1690623.902, 22.331, 0
129, 91, 220, Pa, 20377.819, 56.838, 1684119.039, 56.839, 0
128, 92, 220, U, 23019, 201, 1680696, 201, 1
136, 85, 221, At, 16897, 298, 1700365, 298, 1
135, 86, 221, Rn, 14396, 100, 1702084, 100, 1
134, 87, 221, Fr, 13269.739, 7.530, 1702427.855, 7.536, 0
133, 88, 221, Ra, 12954.995, 7.039, 1701960.247, 7.046, 0
132, 89, 221, Ac, 14508.712, 50.495, 1699624.176, 50.496, 0
131, 90, 221, Th, 16926.640, 10.429, 1696423.894, 10.433, 0
130, 91, 221, Pa, 20365.941, 51.669, 1692202.240, 51.670, 0
129, 92, 221, U, 24546, 105, 1687240, 105, 1
137, 85, 222, At, 20800, 298, 1704533, 298, 1
136, 86, 222, Rn, 16366.787, 2.513, 1708184.484, 2.532, 0
135, 87, 222, Fr, 16342.089, 21.100, 1707426.829, 21.102, 0
134, 88, 222, Ra, 14309.441, 4.942, 1708677.123, 4.951, 0
133, 89, 222, Ac, 16607.466, 5.818, 1705596.745, 5.826, 0
132, 90, 222, Th, 17189.909, 12.905, 1704231.948, 12.908, 0
131, 91, 222, Pa, 22100, 73, 1698539, 73, 1
130, 92, 222, U, 24284, 101, 1695573, 101, 1
138, 85, 223, At, 23604, 401, 1709801, 401, 1
137, 86, 223, Rn, 20297, 298, 1712325, 298, 1
136, 87, 223, Fr, 18379.037, 2.713, 1713461.203, 2.730, 0
135, 88, 223, Ra, 17229.973, 2.829, 1713827.914, 2.845, 0
134, 89, 223, Ac, 17815.779, 7.414, 1712459.754, 7.420, 0
133, 90, 223, Th, 19370.558, 9.592, 1710122.622, 9.597, 0
132, 91, 223, Pa, 22322.084, 71.113, 1706388.742, 71.113, 0
131, 92, 223, U, 25823.763, 71.162, 1702104.710, 71.162, 0
138, 86, 224, Rn, 22440, 298, 1718254, 298, 1
137, 87, 224, Fr, 21643.737, 48.969, 1718267.826, 48.970, 0
136, 88, 224, Ra, 18818.043, 2.662, 1720311.167, 2.680, 0
135, 89, 224, Ac, 20221.274, 4.676, 1718125.582, 4.685, 0
134, 90, 224, Th, 19989.160, 12.351, 1717575.343, 12.355, 0
133, 91, 224, Pa, 23860.080, 51.811, 1712922.070, 51.812, 0
132, 92, 224, U, 25700.045, 25.453, 1710299.751, 25.455, 0
139, 86, 225, Rn, 26492, 298, 1722274, 298, 1
138, 87, 225, Fr, 23852.683, 10.442, 1724130.203, 10.446, 0
137, 88, 225, Ra, 21987.412, 3.090, 1725213.120, 3.105, 0
136, 89, 225, Ac, 21629.824, 7.517, 1724788.355, 7.523, 0
135, 90, 225, Th, 22301.306, 7.352, 1723334.520, 7.358, 0
134, 91, 225, Pa, 24326.123, 71.062, 1720527.350, 71.062, 0
133, 92, 225, U, 27371.360, 51.076, 1716699.759, 51.077, 0
132, 93, 225, Np, 31577.352, 71.900, 1711711.413, 71.901, 0
140, 86, 226, Rn, 28774, 401, 1728063, 401, 1
139, 87, 226, Fr, 27333.218, 90.991, 1728720.990, 90.992, 0
138, 88, 226, Ra, 23662.324, 2.500, 1731609.532, 2.520, 0
137, 89, 226, Ac, 24302.533, 3.515, 1730186.969, 3.528, 0
136, 90, 226, Th, 23185.517, 4.958, 1730521.632, 4.967, 0
135, 91, 226, Pa, 26019.186, 11.726, 1726905.609, 11.730, 0
134, 92, 226, U, 27329.797, 18.755, 1724812.645, 18.757, 0
133, 93, 226, Np, 32723, 88, 1718638, 88, 1
141, 86, 227, Rn, 32981, 423, 1731927, 423, 1
140, 87, 227, Fr, 29652.399, 95.575, 1734473.132, 95.575, 0
139, 88, 227, Ra, 27172.306, 2.515, 1736170.872, 2.534, 0
138, 89, 227, Ac, 25846.141, 2.709, 1736714.684, 2.726, 0
137, 90, 227, Th, 25801.317, 2.825, 1735977.154, 2.841, 0
136, 91, 227, Pa, 26820.644, 7.716, 1734175.474, 7.722, 0
135, 92, 227, U, 29006.783, 17.068, 1731206.981, 17.071, 0
134, 93, 227, Np, 32563.406, 72.555, 1726868.005, 72.556, 0
142, 86, 228, Rn, 35475, 468, 1737504, 468, 1
141, 87, 228, Fr, 32393.712, 1640.022, 1739803.143, 1640.022, 0
140, 88, 228, Ra, 28936.019, 2.485, 1742478.482, 2.505, 0
139, 89, 228, Ac, 28890.119, 2.641, 1741742.028, 2.659, 0
138, 90, 228, Th, 26763.075, 2.658, 1743086.719, 2.676, 0
137, 91, 228, Pa, 28910.721, 4.897, 1740156.720, 4.906, 0
136, 92, 228, U, 29217.569, 16.005, 1739067.519, 16.008, 0
135, 93, 228, Np, 33701, 196, 1733801, 196, 1
134, 94, 228, Pu, 36074.602, 32.593, 1730645.779, 32.594, 0
142, 87, 229, Fr, 35793, 359, 1744475, 359, 1
141, 88, 229, Ra, 32434.904, 62.117, 1747050.920, 62.118, 0
140, 89, 229, Ac, 30674.904, 47.524, 1748028.566, 47.525, 0
139, 90, 229, Th, 29579.904, 2.925, 1748341.213, 2.941, 0
138, 91, 229, Pa, 29890.335, 9.028, 1747248.429, 9.033, 0
137, 92, 229, U, 31201.446, 7.961, 1745154.964, 7.967, 0
136, 93, 229, Np, 33763.734, 86.889, 1741810.323, 86.890, 0
135, 94, 229, Pu, 37389.171, 71.476, 1737402.532, 71.476, 0
143, 87, 230, Fr, 39598, 448, 1748741, 448, 1
142, 88, 230, Ra, 34544.239, 32.698, 1753012.907, 32.700, 0
141, 89, 230, Ac, 33557.201, 100.020, 1753217.592, 100.021, 0
140, 90, 230, Th, 30857.201, 2.017, 1755135.239, 2.042, 0
139, 91, 230, Pa, 32166.869, 3.459, 1753043.217, 3.473, 0
138, 92, 230, U, 31603.158, 5.009, 1752824.575, 5.018, 0
137, 93, 230, Np, 35222.197, 51.357, 1748423.183, 51.357, 0
136, 94, 230, Pu, 36929.636, 24.182, 1745933.390, 24.184, 0
144, 87, 231, Fr, 42296, 519, 1754114, 519, 1
143, 88, 231, Ra, 38396, 298, 1757232, 298, 1
142, 89, 231, Ac, 35910.488, 100.020, 1758935.628, 100.021, 0
141, 90, 231, Th, 33810.488, 2.023, 1760253.274, 2.047, 0
140, 91, 231, Pa, 33420.973, 2.586, 1759860.436, 2.605, 0
139, 92, 231, U, 33803.128, 4.121, 1758695.928, 4.132, 0
138, 93, 231, Np, 35613.955, 50.592, 1756102.748, 50.593, 0
137, 94, 231, Pu, 38432, 101, 1752503, 101, 1
136, 95, 231, Am, 42439, 298, 1747713, 298, 1
145, 87, 232, Fr, 46253, 639, 1758229, 639, 1
144, 88, 232, Ra, 40700, 359, 1763000, 359, 1
143, 89, 232, Ac, 39143.677, 100.021, 1763773.762, 100.021, 0
142, 90, 232, Th, 35443.677, 2.036, 1766691.409, 2.061, 0
141, 91, 232, Pa, 35938.635, 7.890, 1765414.097, 7.897, 0
140, 92, 232, U, 34601.531, 2.662, 1765968.847, 2.680, 0
139, 93, 232, Np, 37352, 100, 1762436, 100, 1
138, 94, 232, Pu, 38358.400, 18.966, 1760647.272, 18.968, 0
137, 95, 232, Am, 43398, 298, 1754825, 298, 1
145, 88, 233, Ra, 44707, 468, 1767064, 468, 1
144, 89, 233, Ac, 41498, 298, 1769491, 298, 1
143, 90, 233, Th, 38728.649, 2.049, 1771477.760, 2.074, 0
142, 91, 233, Pa, 37483.532, 2.259, 1771940.523, 2.281, 0
141, 92, 233, U, 36913.421, 2.804, 1771728.280, 2.821, 0
140, 93, 233, Np, 37941.934, 51.669, 1769917.414, 51.670, 0
139, 94, 233, Pu, 40042.657, 50.630, 1767034.337, 50.631, 0
138, 95, 233, Am, 43289, 218, 1763006, 218, 1
137, 96, 233, Cm, 47320, 401, 1758192, 401, 1
146, 88, 234, Ra, 47085, 539, 1772758, 539, 1
145, 89, 234, Ac, 45103, 401, 1773957, 401, 1
144, 90, 234, Th, 40608.938, 3.542, 1777668.793, 3.556, 0
143, 91, 234, Pa, 40335.850, 4.754, 1777159.528, 4.765, 0
142, 92, 234, U, 38140.580, 1.976, 1778572.444, 2.002, 0
141, 93, 234, Np, 39950.426, 8.552, 1775980.244, 8.558, 0
140, 94, 234, Pu, 40338.044, 7.139, 1774810.273, 7.146, 0
139, 95, 234, Am, 44520, 207, 1769846, 207, 1
138, 96, 234, Cm, 46798, 298, 1766785, 298, 1
146, 89, 235, Ac, 47601, 423, 1779530, 423, 1
145, 90, 235, Th, 44250.076, 50.039, 1782098.978, 50.040, 0
144, 91, 235, Pa, 42324.062, 50.039, 1783242.638, 50.040, 0
143, 92, 235, U, 40914.062, 1.970, 1783870.285, 1.996, 0
142, 93, 235, Np, 41037.778, 2.148, 1782964.215, 2.171, 0
141, 94, 235, Pu, 42179.440, 20.760, 1781040.200, 20.762, 0
140, 95, 235, Am, 44739, 206, 1777698, 206, 1
139, 96, 235, Cm, 48057, 224, 1773598, 224, 1
138, 97, 235, Bk, 52704, 401, 1768169, 401, 1
147, 89, 236, Ac, 51398, 499, 1783805, 499, 1
146, 90, 236, Th, 46305, 298, 1788116, 298, 1
145, 91, 236, Pa, 45340.627, 200.009, 1788297.396, 200.010, 0
144, 92, 236, U, 42440.627, 1.948, 1790415.042, 1.974, 0
143, 93, 236, Np, 43370.097, 50.459, 1788703.219, 50.460, 0
142, 94, 236, Pu, 42893.512, 2.663, 1788397.451, 2.682, 0
141, 95, 236, Am, 46174, 100, 1784335, 100, 1
140, 96, 236, Cm, 47883, 201, 1781843, 201, 1
139, 97, 236, Bk, 53403, 401, 1775541, 401, 1
147, 90, 237, Th, 50202, 359, 1792290, 359, 1
146, 91, 237, Pa, 47636.065, 100.020, 1794073.281, 100.021, 0
145, 92, 237, U, 45386.065, 2.000, 1795540.927, 2.026, 0
144, 93, 237, Np, 44867.501, 1.961, 1795277.138, 1.986, 0
143, 94, 237, Pu, 45087.818, 2.342, 1794274.467, 2.363, 0
142, 95, 237, Am, 46547.445, 51.910, 1792032.487, 51.911, 0
141, 96, 237, Cm, 49268, 206, 1788530, 206, 1
140, 97, 237, Bk, 53214, 296, 1783802, 296, 1
139, 98, 237, Cf, 57818, 503, 1778415, 503, 1
148, 90, 238, Th, 52390, 361, 1798173, 361, 1
147, 91, 238, Pa, 50763.664, 60.033, 1799017.005, 60.034, 0
146, 92, 238, U, 47303.664, 1.980, 1801694.651, 2.006, 0
145, 93, 238, Np, 47450.729, 1.970, 1800765.233, 1.996, 0
144, 94, 238, Pu, 46158.688, 1.982, 1801274.921, 2.008, 0
143, 95, 238, Am, 48417.037, 50.726, 1798234.218, 50.727, 0
142, 96, 238, Cm, 49384.356, 36.662, 1796484.545, 36.663, 0
141, 97, 238, Bk, 54274, 288, 1790812, 288, 1
140, 98, 238, Cf, 57203, 401, 1787101, 401, 1
148, 91, 239, Pa, 53216, 298, 1804636, 298, 1
147, 92, 239, U, 50568.731, 1.992, 1806500.907, 2.018, 0
146, 93, 239, Np, 49305.273, 2.133, 1806982.011, 2.158, 0
145, 94, 239, Pu, 48583.478, 1.971, 1806921.454, 1.998, 0
144, 95, 239, Am, 49386.389, 2.803, 1805336.188, 2.821, 0
143, 96, 239, Cm, 51186, 100, 1802754, 100, 1
142, 97, 239, Bk, 54364, 287, 1798794, 287, 1
141, 98, 239, Cf, 58292, 231, 1794084, 231, 1
149, 91, 240, Pa, 56802, 298, 1809121, 298, 1
148, 92, 240, U, 52709.264, 5.193, 1812431.697, 5.203, 0
147, 93, 240, Np, 52320.918, 15.154, 1812037.689, 15.158, 0
146, 94, 240, Pu, 50121.319, 1.947, 1813454.935, 1.974, 0
145, 95, 240, Am, 51500.271, 13.925, 1811293.630, 13.929, 0
144, 96, 240, Cm, 51715.651, 2.732, 1810295.896, 2.751, 0
143, 97, 240, Bk, 55656, 150, 1805574, 150, 1
142, 98, 240, Cf, 58027, 201, 1802420, 201, 1
141, 99, 240, Es, 64199, 401, 1795466, 401, 1
149, 92, 241, U, 56197, 298, 1817015, 298, 1
148, 93, 241, Np, 54256.039, 70.737, 1818173.891, 70.738, 0
147, 94, 241, Pu, 52951.039, 1.948, 1818696.538, 1.975, 0
146, 95, 241, Am, 52930.224, 1.957, 1817935.000, 1.984, 0
145, 96, 241, Cm, 53697.581, 2.278, 1816385.289, 2.301, 0
144, 97, 241, Bk, 56098, 200, 1813203, 200, 1
143, 98, 241, Cf, 59351, 255, 1809167, 255, 1
142, 99, 241, Es, 63959, 298, 1803777, 298, 1
150, 92, 242, U, 58614, 201, 1822669, 201, 1
149, 93, 242, Np, 57413, 206, 1823088, 206, 1
148, 94, 242, Pu, 54713.012, 1.966, 1825005.887, 1.993, 0
147, 95, 242, Am, 55463.975, 1.960, 1823472.571, 1.986, 0
146, 96, 242, Cm, 54799.156, 1.984, 1823355.037, 2.011, 0
145, 97, 242, Bk, 57799, 200, 1819573, 200, 1
144, 98, 242, Cf, 59325.645, 36.887, 1817263.841, 36.888, 0
143, 99, 242, Es, 64924, 325, 1810883, 325, 1
142, 100, 242, Fm, 68400, 401, 1806625, 401, 1
150, 93, 243, Np, 59870, 32, 1828703, 32, 1
149, 94, 243, Pu, 57749.837, 3.248, 1830040.386, 3.265, 0
148, 95, 243, Am, 57168.280, 2.178, 1829839.589, 2.203, 0
147, 96, 243, Cm, 57177.189, 2.210, 1829048.327, 2.235, 0
146, 97, 243, Bk, 58685.576, 4.939, 1826757.586, 4.950, 0
145, 98, 243, Cf, 60939, 142, 1823722, 142, 1
144, 99, 243, Es, 64861, 288, 1819018, 288, 1
143, 100, 243, Fm, 69406, 237, 1813691, 237, 1
151, 93, 244, Np, 63202, 298, 1833442, 298, 1
150, 94, 244, Pu, 59799.717, 5.093, 1836061.829, 5.103, 0
149, 95, 244, Am, 59875.894, 2.122, 1835203.298, 2.148, 0
148, 96, 244, Cm, 58447.839, 1.947, 1835849.000, 1.975, 0
147, 97, 244, Bk, 60703.482, 14.489, 1832811.004, 14.492, 0
146, 98, 244, Cf, 61469.643, 3.282, 1831262.489, 3.298, 0
145, 99, 244, Es, 66107, 181, 1825843, 181, 1
144, 100, 244, Fm, 69002, 284, 1822165, 284, 1
151, 94, 245, Pu, 63098.143, 14.431, 1840834.725, 14.435, 0
150, 95, 245, Am, 61893.480, 3.883, 1841257.034, 3.897, 0
149, 96, 245, Cm, 60999.422, 2.715, 1841368.740, 2.735, 0
148, 97, 245, Bk, 61809.635, 2.466, 1839776.173, 2.488, 0
147, 98, 245, Cf, 63378, 100, 1837425, 100, 1
146, 99, 245, Es, 66432, 200, 1833589, 200, 1
145, 100, 245, Fm, 70212, 275, 1829027, 275, 1
144, 101, 245, Md, 75467, 376, 1822989, 376, 1
152, 94, 246, Pu, 65389.406, 15.271, 1846614.785, 15.274, 0
151, 95, 246, Am, 64988.872, 18.189, 1846232.966, 18.192, 0
150, 96, 246, Cm, 62612.736, 2.201, 1847826.748, 2.225, 0
149, 97, 246, Bk, 63962.736, 60.040, 1845694.395, 60.041, 0
148, 98, 246, Cf, 64085.667, 2.221, 1844789.111, 2.246, 0
147, 99, 246, Es, 67966, 224, 1840126, 224, 1
146, 100, 246, Fm, 70124.380, 39.589, 1837185.691, 39.591, 0
145, 101, 246, Md, 76320, 385, 1830208, 385, 1
153, 94, 247, Pu, 68996, 298, 1851080, 298, 1
152, 95, 247, Am, 67148, 100, 1852146, 100, 1
151, 96, 247, Cm, 65527.622, 4.434, 1852983.185, 4.446, 0
150, 97, 247, Bk, 65482.652, 5.529, 1852245.802, 5.540, 0
149, 98, 247, Cf, 66128.652, 8.159, 1850817.448, 8.166, 0
148, 99, 247, Es, 68604, 30, 1847560, 30, 1
147, 100, 247, Fm, 71556, 150, 1843825, 150, 1
146, 101, 247, Md, 76200, 365, 1838399, 365, 1
153, 95, 248, Am, 70556, 200, 1856808, 200, 1
152, 96, 248, Cm, 67386.359, 5.095, 1859195.771, 5.106, 0
151, 97, 248, Bk, 68074, 71, 1857726, 71, 1
150, 98, 248, Cf, 67233.439, 5.442, 1857783.984, 5.453, 0
149, 99, 248, Es, 70289, 52, 1853946, 52, 1
148, 100, 248, Fm, 71896.805, 11.791, 1851555.911, 11.795, 0
147, 101, 248, Md, 77229, 237, 1845441, 237, 1
154, 95, 249, Am, 73104, 298, 1862332, 298, 1
153, 96, 249, Cm, 70744.222, 5.104, 1863909.230, 5.115, 0
152, 97, 249, Bk, 69843.351, 3.143, 1864027.748, 3.160, 0
151, 98, 249, Cf, 69719.351, 2.806, 1863369.394, 2.826, 0
150, 99, 249, Es, 71170, 30, 1861136, 30, 1
149, 100, 249, Fm, 73611, 142, 1857913, 142, 1
148, 101, 249, Md, 77316, 224, 1853426, 224, 1
147, 102, 249, No, 81807, 340, 1848153, 340, 1
154, 96, 250, Cm, 72983.184, 11.223, 1869741.591, 11.228, 0
153, 97, 250, Bk, 72945.777, 4.124, 1868996.645, 4.138, 0
152, 98, 250, Cf, 71166.085, 2.209, 1869993.983, 2.234, 0
151, 99, 250, Es, 73266, 100, 1867112, 100, 1
150, 100, 250, Fm, 74067.510, 11.956, 1865527.852, 11.961, 0
149, 101, 250, Md, 78700, 301, 1860113, 301, 1
148, 102, 250, No, 81499, 204, 1856531, 204, 1
155, 96, 251, Cm, 76641.333, 22.818, 1874154.765, 22.821, 0
154, 97, 251, Bk, 75221.333, 10.985, 1874792.412, 10.990, 0
153, 98, 251, Cf, 74128.333, 4.545, 1875103.058, 4.558, 0
152, 99, 251, Es, 74504.225, 6.099, 1873944.813, 6.108, 0
151, 100, 251, Fm, 75978.663, 8.401, 1871688.022, 8.408, 0
150, 101, 251, Md, 79101, 203, 1867783, 203, 1
149, 102, 251, No, 82866, 181, 1863236, 181, 1
148, 103, 251, Lr, 87896, 298, 1857424, 298, 1
156, 96, 252, Cm, 79056, 298, 1879812, 298, 1
